"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at" 
1203,"1","2024-04-05T12:09:13.665769Z",2670,"[{""start"":0,""end"":4,""text"":""黑绒金龟"",""labels"":[""Pest""]},{""start"":5,""end"":27,""text"":""Smaller velvety chafer"",""labels"":[""English""]},{""start"":73,""end"":75,""text"":""苹果"",""labels"":[""Crops""]},{""start"":76,""end"":77,""text"":""梨"",""labels"":[""Crops""]},{""start"":78,""end"":80,""text"":""山楂"",""labels"":[""Crops""]},{""start"":81,""end"":82,""text"":""桃"",""labels"":[""Crops""]},{""start"":83,""end"":84,""text"":""杏"",""labels"":[""Crops""]},{""start"":85,""end"":86,""text"":""枣"",""labels"":[""Crops""]}]",22.942,"黑绒金龟	Smaller velvety chafer	黑绒金龟Maladera orientalis Motschulsky鞘翅目鳃金龟科。为害苹果、梨、山楂、桃、杏、枣等149种植物。各地均有发生，淮河以北地区发生密度常大。	成虫食嫩叶，芽及花；幼虫为害植物地下组织。	每年发生1代。以成虫在土中越冬。4月成虫出土，4月下旬至6月中旬进入盛发期，5月至7月交尾产卵，卵期10天，幼虫为害至8月中旬至9月下旬老熟后化蛹。","2024-04-05T12:09:13.665769Z"
1204,"1","2024-04-05T12:09:37.577540Z",2671,"[{""start"":0,""end"":4,""text"":""沟金针虫"",""labels"":[""Pest""]},{""start"":5,""end"":25,""text"":""Grooved click beetle"",""labels"":[""English""]},{""start"":128,""end"":132,""text"":""缺苗断垄"",""labels"":[""Symptom""]},{""start"":135,""end"":139,""text"":""全田毁种"",""labels"":[""Symptom""]},{""start"":119,""end"":125,""text"":""作物枯萎致死"",""labels"":[""Symptom""]}]",23.692,"沟金针虫	Grooved click beetle	沟金针虫  Pleonomus canaliculatus  Faldemann鞘翅目，叩头虫科，为害各类蔬菜播下的种子、幼苗。	幼虫在土中取食播种下的种子、萌出的幼芽、菜苗的根部，致使作物枯萎致死，造成缺苗断垄，甚至全田毁种。	(1)发生世代。每年2～3年1代。(2)越冬。以幼虫和成虫在土中越冬。(3)发生时期。越冬成虫于3月中旬至4月中旬为活动盛期。","2024-04-05T12:09:37.577540Z"
1205,"1","2024-04-05T12:10:31.024144Z",2672,"[{""start"":0,""end"":6,""text"":""苹果树腐烂病"",""labels"":[""Disease""]},{""start"":7,""end"":19,""text"":""Apple canker"",""labels"":[""English""]},{""start"":446,""end"":454,""text"":""初期病斑呈褐红色"",""labels"":[""Symptom""]},{""start"":473,""end"":477,""text"":""有酒糟味"",""labels"":[""Symptom""]},{""start"":503,""end"":512,""text"":""中部形成黑色小颗粒"",""labels"":[""Symptom""]},{""start"":515,""end"":521,""text"":""呈轮纹状排列"",""labels"":[""Symptom""]},{""start"":197,""end"":205,""text"":""呈现红褐色略隆起"",""labels"":[""Symptom""]},{""start"":229,""end"":234,""text"":""黄褐色汁液"",""labels"":[""Symptom""]},{""start"":265,""end"":271,""text"":""病部失水干缩"",""labels"":[""Symptom""]},{""start"":164,""end"":166,""text"":""枝干"",""labels"":[""Part""]},{""start"":436,""end"":438,""text"":""果实"",""labels"":[""Part""]}]",53.226,"苹果树腐烂病	Apple canker	苹果树腐烂病俗称串皮湿、臭皮病、烂皮病。一般5～6年生初结果树开始发病，20～30年生树发病株率20%～30%，重病园发病株率高达80%以上，是对苹果生产威胁很大的毁灭性病害。	主要为害结果树枝干，幼树和苗木也可为害。受害皮层腐烂坏死，其症状表现有溃疡型和枝枯型两类，以溃疡型为主。(1)枝干。常表现为2种症状。溃疡型。多发生在主干和主枝上发病初期，病部呈现红褐色略隆起，水渍状，组织松软，用手指按之即下陷。病部常流出黄褐色汁液，病皮极易剥离。腐烂皮层鲜红褐色，湿腐状，有酒糟味。发病后期，病部失水干缩，变黑褐色下陷，其上产生黑色小点粒。枝枯型。多发生在衰弱树和小枝、果台、干桩等部位发病初期，病部呈红褐色，略潮湿肿胀，但边缘界限不明显，以后很快变干和枯死皮下病组织变成褐色或暗褐色，开始时松软、糟烂，以后变硬。发病后期，病皮上长出较密的小黑点。枝枯型腐烂病常在小枝上烂一圈，造成枝条枯死，并常常向下蔓延到大枝上，使大枝发病。(2)果实。发生在果实上，初期病斑呈褐红色，圆形或轮纹状，边沿清晰，病组织松软，有酒糟味，后病斑呈黄褐色与褐红色交替轮纹向果心发展，后期病斑中部形成黑色小颗粒，有时呈轮纹状排列。	(1)时期。外观症状出现的高峰期是在早春，5月份发病盛期结束。生长期内病斑不再活动，只有老弱枝干上的病斑可缓慢地扩展。晚秋是第2个发病高峰。凡能引起树势衰弱的因素，都可引起病害发生。大小年现象严重，冻害和日灼，施肥，技术不当，枝条失水，虫伤等，修剪不当或修剪过重，都会引起腐烂病的发生。","2024-04-05T12:10:31.024144Z"
1206,"1","2024-04-05T12:11:34.681668Z",2673,"[{""start"":7,""end"":28,""text"":""Apple black fruit rot"",""labels"":[""English""]},{""start"":0,""end"":6,""text"":""苹果树干腐病"",""labels"":[""Disease""]},{""start"":36,""end"":38,""text"":""苹果"",""labels"":[""Crops""]},{""start"":118,""end"":123,""text"":""淡紫色病斑"",""labels"":[""Symptom""]},{""start"":144,""end"":148,""text"":""表面粗糙"",""labels"":[""Symptom""]},{""start"":198,""end"":210,""text"":""不整形紫褐色至黑褐色病斑"",""labels"":[""Symptom""]},{""start"":248,""end"":256,""text"":""暗红色回形小斑块"",""labels"":[""Symptom""]},{""start"":307,""end"":314,""text"":""滋出茶褐色枯液"",""labels"":[""Symptom""]},{""start"":387,""end"":393,""text"":""黄褐色水烂点"",""labels"":[""Symptom""]},{""start"":399,""end"":406,""text"":""同心轮纹状病斑"",""labels"":[""Symptom""]},{""start"":613,""end"":617,""text"":""偏施氮肥"",""labels"":[""Condition""]}]",63.434,"苹果树干腐病	Apple black fruit rot	苹果树干腐病是苹果枝干重要病害。重病园果实腐烂率达50%～60%，一般果园损失也可达20%～30%。	主要有3种：(1)干腐型。由主枝基部开始发病，尤其是在遭受冻害的部位，初期为淡紫色病斑，沿枝干纵向扩展，使组织干枯，呈稍凹陷状，表面粗糙甚至龟裂，病部与健康部位之间易裂开，后期病斑表面密生黑色小粒点。幼树上，初于嫁接口或砧木剪口附近形成不整形紫褐色至黑褐色病斑，沿枝干逐渐向上或向下扩展，使幼树迅速枯死。(2)溃疡型。以皮孔为中心，形成暗红色回形小斑块，边缘色泽较深。病斑常数块乃至数十块聚生在一起，病部皮层稍隆起，皮下组织软，颜色浅，舌感苦。病斑表面常滋出茶褐色枯液，俗称“冒油”。后期病部干缩凹陷，呈暗褐色，病部与键部之间开裂，表面密生黑色小粒点，发病严重时，造成大枝死亡。(3)果腐型。果实被害，初期果面产生黄褐色水烂点，逐渐扩大成同心轮纹状病斑，与轮纹病造成的烂果症状相同，统称轮纹烂果病。条件适宜时，病斑扩展很快，数天后整个果实即可腐烂掉。	(1)时期。7月底前降雨多少与病原侵染次数呈正相关。幼果期至7月底，病原经果实皮孔侵入，并在皮孔处潜伏3个月左右。进入8月份病原难以侵入，9月份后无再侵染。(2)气候因素。休眠期低温冻害和生长期高温干旱均有利于病害发生。(3)栽培因素。枝干上的干腐病原是第2年引起果实发病的主要来源。瘠薄的山地果园，树体经常缺水，偏施氮肥，环剥等，都为干腐病的发生创造了条件。","2024-04-05T12:11:34.681668Z"
1207,"1","2024-04-05T12:12:38.795311Z",2674,"[{""start"":0,""end"":5,""text"":""豌豆炭疽病"",""labels"":[""Disease""]},{""start"":6,""end"":21,""text"":""Pea anthracnose"",""labels"":[""English""]},{""start"":26,""end"":28,""text"":""豌豆"",""labels"":[""Crops""]},{""start"":91,""end"":93,""text"":""叶片"",""labels"":[""Part""]},{""start"":145,""end"":147,""text"":""茎蔓"",""labels"":[""Part""]},{""start"":107,""end"":113,""text"":""圆形或椭圆形"",""labels"":[""Symptom""]},{""start"":114,""end"":123,""text"":""中间暗绿色或浅褐色"",""labels"":[""Symptom""]},{""start"":132,""end"":141,""text"":""病斑中央密生小黑点"",""labels"":[""Symptom""]},{""start"":124,""end"":129,""text"":""边缘深褐色"",""labels"":[""Symptom""]},{""start"":148,""end"":157,""text"":""病斑近梭形或椭圆形"",""labels"":[""Symptom""]},{""start"":168,""end"":173,""text"":""边缘暗褐色"",""labels"":[""Symptom""]},{""start"":162,""end"":167,""text"":""中央淡褐色"",""labels"":[""Symptom""]},{""start"":177,""end"":179,""text"":""豆荚"",""labels"":[""Part""]},{""start"":182,""end"":193,""text"":""水浸状黄褐色至褐色小点"",""labels"":[""Symptom""]},{""start"":207,""end"":212,""text"":""中间浅绿色"",""labels"":[""Symptom""]},{""start"":213,""end"":218,""text"":""边缘暗绿色"",""labels"":[""Symptom""]},{""start"":238,""end"":244,""text"":""粉红色黏质物"",""labels"":[""Symptom""]}]",63.89,"豌豆炭疽病	Pea anthracnose	炭疽病是豌豆的一种常见病害。各地均有分布。一般为零星发生，部分地区发病重，叶片干枯坏死，病荚失去食用价值。	可为害叶片、茎蔓和豆荚。(1)叶片。病斑较小，直径2～4mm，圆形或椭圆形，中间暗绿色或浅褐色，边缘深褐色，后期病斑中央密生小黑点。(2)茎蔓。病斑近梭形或椭圆形，略凹陷，中央淡褐色，边缘暗褐色。(3)豆荚。初生水浸状黄褐色至褐色小点，后发展成圆形或近圆形病斑，中间浅绿色，边缘暗绿色，后期密生黑色小粒点。湿度大时，病部长出粉红色黏质物。	该病主要发生在春、夏两季高温多雨条件下，随连阴雨日增多而扩展。低洼地、排水不良、植株生长衰弱发病重。","2024-04-05T12:12:38.795311Z"
1208,"1","2024-04-05T12:12:54.294534Z",2675,"[{""start"":0,""end"":5,""text"":""豌豆花叶病"",""labels"":[""Disease""]},{""start"":6,""end"":16,""text"":""Pea mosaic"",""labels"":[""English""]},{""start"":29,""end"":33,""text"":""叶片变小"",""labels"":[""Symptom""]},{""start"":37,""end"":43,""text"":""叶色浓淡不均"",""labels"":[""Symptom""]},{""start"":44,""end"":52,""text"":""呈镶嵌斑驳花叶状"",""labels"":[""Symptom""]}]",15.273,"豌豆花叶病	Pea mosaic 		全株发病。病株矮缩，叶片变小、皱缩，叶色浓淡不均，呈镶嵌斑驳花叶状，结荚少或不结荚。	在毒源存在条件下，利于蚜虫繁殖活动的天气或生态环境亦利于发病。","2024-04-05T12:12:54.294534Z"
1209,"1","2024-04-05T12:13:11.828493Z",2676,"[{""start"":0,""end"":5,""text"":""豆秆黑潜蝇"",""labels"":[""Pest""]},{""start"":6,""end"":17,""text"":""Soybean fly"",""labels"":[""English""]},{""start"":493,""end"":497,""text"":""多雨多湿"",""labels"":[""Condition""]}]",17.323,"豆秆黑潜蝇	Soybean fly	豆秆黑潜蝇Melanagromyza sojae (Zehntner)de Meijere属双翅目，潜蝇科。分布北起吉林，南至台湾。为害大豆及其他豆科作物。	幼虫钻蛀为害，造成茎杆中空，造成植株生长不良。	(1)世代。在我国每年发生代数各地不同，且世代重叠。广西柳州年发生13代以上，福建福州7代，浙江兰溪6代，黄淮流域4～5代。(2)越冬。一般以蛹和少量幼虫在寄主根茬和秸杆上越冬。华南部分地区全年均见为害。(3)时期。越冬蛹于4月上旬开始羽化，部分蛹可延迟到6月初羽化。越冬蛹成活率低，因此第1代幼虫基本不造成为害。第2代幼虫于6月上旬始盛，6月中旬末为高峰期，而蛹和成虫的高峰期仍不明显，只为害部分迟播的春大豆。第3代幼虫于7月初始盛，7月上旬为高峰期，发生趋重，主要为害夏大豆。第4代幼虫在8月初始发、8月中旬为高峰期，严重为害夏秋大豆，株为害率可达92％～100％。第5代幼虫于9月初始发，9月中旬盛发。第6代幼虫于10月上旬始发，10月中旬盛发。第5、第6代为害秋大豆，株为害率均达100％，单株虫量达2.7～3.6头，发生为害十分严重。多雨多湿的季节发生严重。","2024-04-05T12:13:11.828493Z"
1210,"1","2024-04-05T12:14:19.259094Z",2677,"[{""start"":0,""end"":4,""text"":""甜菜夜蛾"",""labels"":[""Pest""]},{""start"":5,""end"":18,""text"":""Beet armyworm"",""labels"":[""English""]},{""start"":76,""end"":78,""text"":""甘蓝"",""labels"":[""Crops""]},{""start"":79,""end"":82,""text"":""花椰菜"",""labels"":[""Crops""]},{""start"":83,""end"":85,""text"":""白菜"",""labels"":[""Crops""]},{""start"":86,""end"":88,""text"":""萝卜"",""labels"":[""Crops""]},{""start"":89,""end"":91,""text"":""莴苣"",""labels"":[""Crops""]},{""start"":92,""end"":94,""text"":""大葱"",""labels"":[""Crops""]},{""start"":95,""end"":97,""text"":""番茄"",""labels"":[""Crops""]},{""start"":98,""end"":100,""text"":""青椒"",""labels"":[""Crops""]},{""start"":152,""end"":161,""text"":""呈网状半透明的窗斑"",""labels"":[""Symptom""]},{""start"":186,""end"":188,""text"":""孔洞"",""labels"":[""Symptom""]},{""start"":189,""end"":191,""text"":""缺刻"",""labels"":[""Symptom""]}]",67.196,"甜菜夜蛾	Beet armyworm	甜菜夜蛾Spodoptera exigua Hübner属鳞翅目，夜蛾科。一种世界性害虫，各地均有发生分。为害为害甘蓝、花椰菜、白菜、萝卜、莴苣、大葱、番茄、青椒等170多种蔬菜和作物。世界性害虫。国内各省、区均有分布。	初孵幼虫结蔬松网在叶背群集取食叶肉，受害部位呈网状半透明的窗斑，干枯后纵裂。3龄后幼虫开始分群为害，可将叶片吃成孔洞、缺刻，严重时全部叶片被食尽，整个植株死亡。4龄后幼虫开始大量取食，蚕食叶片，啃食花瓣，蛀食茎杆及果荚。	(1)发生世代。广东每年发生10～11代，长江以北地区每年发生4～5代，山东烟台、青岛、菏泽每年发生5代。(2)越冬。以蛹在土室内越冬，在亚热带和热带地区全年可生长繁殖为害。(3)发生时期。7～8月份为害较重。(4)环境因素。最适宜的温湿度20～23℃，相对湿度50%～75%。成虫有趋光性。","2024-04-05T12:14:19.259094Z"
1211,"1","2024-04-05T12:15:33.299123Z",2678,"[{""start"":9,""end"":34,""text"":""Pea bacterial leaf blight"",""labels"":[""English""]},{""start"":0,""end"":8,""text"":""豌豆细菌性叶斑病"",""labels"":[""Disease""]},{""start"":47,""end"":49,""text"":""叶片"",""labels"":[""Part""]},{""start"":113,""end"":115,""text"":""茎部"",""labels"":[""Part""]},{""start"":116,""end"":118,""text"":""花梗"",""labels"":[""Part""]},{""start"":130,""end"":131,""text"":""荚"",""labels"":[""Part""]},{""start"":119,""end"":123,""text"":""病斑褐色"",""labels"":[""Symptom""]},{""start"":50,""end"":54,""text"":""病斑紫色"",""labels"":[""Symptom""]},{""start"":62,""end"":65,""text"":""半透明"",""labels"":[""Symptom""]},{""start"":79,""end"":84,""text"":""奶油色菌脓"",""labels"":[""Symptom""]},{""start"":132,""end"":137,""text"":""病斑近圆形"",""labels"":[""Symptom""]},{""start"":148,""end"":153,""text"":""变成黄褐色"",""labels"":[""Symptom""]},{""start"":187,""end"":194,""text"":""雨后排水不及时"",""labels"":[""Condition""]}]",73.818,"豌豆细菌性叶斑病	Pea bacterial leaf blight		为害茎荚和叶片。(1)叶片。病斑紫色，圆形至多角形，半透明，水渍状。湿度大时，叶背产生奶油色菌脓，干燥条件下叶片变成发亮薄膜，病斑干枯，变成纸质状。(2)茎部和花梗。病斑褐色，条状。(3)荚。病斑近圆形，稍凹陷，暗绿色，后期变成黄褐色。	生产上遇有低温障碍，尤其是受冻害后突然发病，扩展迅速。植株徒长、雨后排水不及时、施肥过多易发病。反季节栽培时易发病。","2024-04-05T12:15:33.299123Z"
1212,"1","2024-04-05T12:16:17.611978Z",2679,"[{""start"":0,""end"":4,""text"":""斜纹夜蛾"",""labels"":[""Pest""]},{""start"":5,""end"":21,""text"":""Cotton leaf worm"",""labels"":[""English""]},{""start"":243,""end"":245,""text"":""甘薯"",""labels"":[""Crops""]},{""start"":246,""end"":248,""text"":""蔬菜"",""labels"":[""Crops""]},{""start"":256,""end"":258,""text"":""棉花"",""labels"":[""Crops""]},{""start"":559,""end"":565,""text"":""28～30℃"",""labels"":[""Temperature""]},{""start"":566,""end"":577,""text"":""相对湿度75％～85％"",""labels"":[""Condition""]}]",44.077,"斜纹夜蛾	Cotton leaf worm，Common cutworm，Cluster caterpillar，Tobacco semi-looper	斜纹夜蛾 Spodoptera litura  (Fabricius)属鳞翅目，夜蛾科。国内所有省区。长江流域及其以南地区密度较大，黄河、淮河流域可间歇成灾。一种间隙暴发为害的杂食性害虫。为害99科290种以上植物。	幼虫食叶为主，也咬食嫩茎、叶柄，大发生时，常把叶片和嫩茎吃光，造成严重损失。	在黄河流域，8～9月是严重为害时期，甘薯、蔬菜等作物被害较重，棉花被害较轻。在华中地区，2～4代为害棉花，7～8月份发生量大，为害最重。第1代盛蛾期在6月中下旬，多在蔬菜、绿肥上为害，第2代在5月下旬至6月上旬，部分转到棉田产卵，第3、4、5代分别发生于7月上中旬，8月上中旬和9月上中旬，10～11月份还可以发生第6代。(1)世代。在我国华北地区每年发生4～5代，长江流域5～6代，福建6～9代。幼虫由于取食不同食料，发育参差不齐，造成世代重叠现象严重。(2)越冬。华北大部分地区以蛹越冬，少数以老熟幼虫入土作室越冬；在华南华南地区无滞育现象，终年繁殖；在长江流域以北的地区，越冬问题尚无结论。(3)气候。斜纹夜蛾是一种喜温性害虫，其生长发育最适宜温、湿度条件为温度28～30℃，相对湿度75％～85％。38℃以上高温和冬季低温，对卵、幼虫和蛹的发育都不利。当土壤湿度过低，含水量在20％以下时，不利于幼虫化蛹和成虫羽化。1～2龄幼虫如遇暴风雨则大量死亡。蛹期大雨，田间积水也不利于羽化。(4)栽培。田间水肥好，作物生长茂盛的田块，虫口密度往往较大。土壤含水量在20％以下，对化蛹、羽化均不利。","2024-04-05T12:16:17.612964Z"
1213,"1","2024-04-05T12:17:15.515920Z",2680,"[{""start"":0,""end"":5,""text"":""豌豆彩潜蝇"",""labels"":[""Pest""]},{""start"":6,""end"":25,""text"":""Vegetable leafminer"",""labels"":[""English""]},{""start"":89,""end"":91,""text"":""豌豆"",""labels"":[""Crops""]},{""start"":92,""end"":94,""text"":""菜豆"",""labels"":[""Crops""]},{""start"":95,""end"":97,""text"":""豇豆"",""labels"":[""Crops""]},{""start"":98,""end"":101,""text"":""红小豆"",""labels"":[""Crops""]},{""start"":102,""end"":104,""text"":""甘蓝"",""labels"":[""Crops""]},{""start"":105,""end"":107,""text"":""白菜"",""labels"":[""Crops""]},{""start"":108,""end"":110,""text"":""莴苣"",""labels"":[""Crops""]},{""start"":111,""end"":113,""text"":""番茄"",""labels"":[""Crops""]},{""start"":214,""end"":220,""text"":""整个叶片枯死"",""labels"":[""Symptom""]},{""start"":233,""end"":237,""text"":""造成落花"",""labels"":[""Symptom""]},{""start"":343,""end"":348,""text"":""4～5月份"",""labels"":[""Condition""]},{""start"":487,""end"":492,""text"":""22℃左右"",""labels"":[""Temperature""]}]",57.665,"豌豆彩潜蝇	Vegetable leafminer，Pea leaf miner	豌豆彩潜蝇Chromatomyia horticola  Goureau，属双翅目，潜蝇科。为害豌豆、菜豆、豇豆、红小豆、甘蓝、白菜、莴苣、番茄等22科30多种植物。各地均有发生。	为害物点以幼虫在叶片表皮下的柔软组织中取食，食去叶肉，仅留上下表皮，形成灰白色的蛇形潜道，内有黑色虫粪，影响生长，为害严重时叶片组织几乎全部受害，叶上布满潜道，引起整个叶片枯死。幼虫还能潜食嫩荚及花梗，造成落花，影响结荚。	(1)发生世代。华北每年发生4～5代，安徽每年发生10～12代，福建每年发生13～15代。(2)越冬。淮河秦岭以南至长江流域，以蛹越冬为主，少数以幼虫和成虫越冬，南岭以南无越冬现象。(3)发生时期。4～5月份为发生盛期，6～7月份因温度较高，虫口密度迅速下降，为害轻微，迁飞到瓜类、苜蓿和杂草上生活；8月以后又逐渐转移到白菜、萝卜上继续繁殖为害。(4)环境因素。成虫较耐低温，幼虫和蛹的发育适温变较低。高温是抑制豌豆潜叶蝇在夏季为害的主要因素，7月份气温高于32℃时难以存活，最适温度为22℃左右。","2024-04-05T12:17:15.515920Z"
1214,"1","2024-04-05T12:18:00.362315Z",2681,"[{""start"":0,""end"":4,""text"":""端大蓟马"",""labels"":[""Pest""]},{""start"":5,""end"":18,""text"":""Peanut thrips"",""labels"":[""English""]},{""start"":96,""end"":99,""text"":""四季豆"",""labels"":[""Crops""]},{""start"":100,""end"":102,""text"":""豌豆"",""labels"":[""Crops""]},{""start"":103,""end"":105,""text"":""蚕豆"",""labels"":[""Crops""]},{""start"":106,""end"":108,""text"":""丝瓜"",""labels"":[""Crops""]},{""start"":109,""end"":112,""text"":""胡萝卜"",""labels"":[""Crops""]},{""start"":113,""end"":115,""text"":""白菜"",""labels"":[""Crops""]},{""start"":116,""end"":118,""text"":""油菜"",""labels"":[""Crops""]},{""start"":205,""end"":209,""text"":""生长停滞"",""labels"":[""Symptom""]},{""start"":210,""end"":214,""text"":""矮小黄弱"",""labels"":[""Symptom""]},{""start"":219,""end"":224,""text"":""，花朵不孕"",""labels"":[""Symptom""]},{""start"":367,""end"":371,""text"":""高温多雨"",""labels"":[""Condition""]}]",44.625,"端大蓟马	Peanut thrips	端大蓟马Megalurothrips distalis   (Karny)，缨翅目，蓟马科。又称端带蓟马、花生蓟马、花生端带蓟马、豆蓟马、紫云英蓟马。寄主四季豆、豌豆、蚕豆、丝瓜、胡萝卜、白菜、油菜等。分布于全国各地。	成虫、若虫以锉吸式口器穿刺、锉伤植物叶片及花组织，吸食汁液。幼嫩心叶受害后，叶片变细长，皱缩不开，形成“兔耳状”。受害轻的影响生长、开花和受精，重则植株生长停滞，矮小黄弱。花受害后，花朵不孕或不结实。	(1)发生世代:江西、浙江、福建一年发生6～7代，紫云英上常发生3～4代，世代重叠。(2)越冬及虫源:以成虫在紫云英、葱、蒜、萝卜等叶背或茎皮的裂缝中越冬。(3)发生因素:翌年，福建在3月下旬、浙江在4月上旬盛发，大量产卵繁殖，紫云英花期进入为害盛期。3～4月干旱易大发生，高温多雨年份发生轻。","2024-04-05T12:18:00.362315Z"
1215,"1","2024-04-05T12:18:47.864014Z",2682,"[{""start"":0,""end"":3,""text"":""花蓟马"",""labels"":[""Pest""]},{""start"":4,""end"":17,""text"":""flower thrips"",""labels"":[""English""]},{""start"":100,""end"":101,""text"":""稻"",""labels"":[""Crops""]},{""start"":102,""end"":103,""text"":""麦"",""labels"":[""Crops""]},{""start"":104,""end"":105,""text"":""棉"",""labels"":[""Crops""]},{""start"":106,""end"":108,""text"":""瓜类"",""labels"":[""Crops""]},{""start"":109,""end"":111,""text"":""豆类"",""labels"":[""Crops""]},{""start"":112,""end"":118,""text"":""十字花科蔬菜"",""labels"":[""Crops""]},{""start"":250,""end"":254,""text"":""黄色斑块"",""labels"":[""Symptom""]},{""start"":256,""end"":260,""text"":""叶片皱缩"",""labels"":[""Symptom""]}]",47.266,"花蓟马	flower thrips	花蓟马学名：Frankliniella intonsa (Trybom)，异名 Frankliniell aformosae Moulton，属缨翅目，蓟马科。为害稻、麦、棉、瓜类、豆类、十字花科蔬菜类等，比较繁杂。各地均有分布。国外分布于朝鲜、日本、印度、蒙古、俄罗斯及欧洲、北美洲。	为害棉花的子叶、真叶和生长点等幼嫩部位，轻则造成叶背出现银灰色斑点或小斑块，叶片变形，重则生长点被破坏或顶尖折断，子叶变肥大，形成不生真叶的无头棉，引起棉苗死亡。真叶受害，出现黄色斑块，后叶片皱缩、破烂或折断，棉株生长缓慢，生长点被害半月后形成多头棉，花蕾大大减少。也可为害蕾和花，造成脱落。	每年发生11～14代。以成虫越冬。降雨对它的发生为害有明显的抑制作用。在日平均气温20～27℃范围内，有利于花蓟马的发育、繁殖和为害。夏季高温干燥，为害明显减轻。一般以棉-蚕豆、棉-绿肥套种田或靠近绿肥地的棉田受害最重，棉-麦套种或远离绿肥地的棉田受害较轻。花蓟马喜郁闭、潮湿的环境，密度大的田受害重。捕食性天敌有小花蝽、蓝色长蝽、大眼蝉长蝽、窄姬猎蝽、草蛉、蜘蛛。","2024-04-05T12:18:47.864014Z"
1216,"1","2024-04-05T12:19:12.317591Z",2683,"[{""start"":0,""end"":3,""text"":""豌豆象"",""labels"":[""Pest""]},{""start"":4,""end"":14,""text"":""Pea weevil"",""labels"":[""English""]},{""start"":55,""end"":57,""text"":""豌豆"",""labels"":[""Crops""]},{""start"":58,""end"":60,""text"":""扁豆"",""labels"":[""Crops""]},{""start"":117,""end"":125,""text"":""受害豆荚气味难闻"",""labels"":[""Symptom""]}]",24.229,"豌豆象	Pea weevil	豌豆象Bruchus pisorum (Linnaeus)属鞘翅目，豆象科。为害豌豆、扁豆。除黑龙江未见外，其他各省、区均有。国外除澳大利亚外，已遍布于世界各大洲。	幼虫蛀害豆荚，取食豆粒，影响产量，并且受害豆荚气味难闻，不能食用。	(1)发生世代。每年发生1代。(2)越冬。8月中旬在豆粒内陆续羽化成虫，蛰伏其中越冬。如豆粒受到扰动，成虫常自豆粒中爬出，迁移到仓库缝隙及包装物等空隙处越冬。(3)发生时期。6月上旬开始活动，在豌豆始花后的田间取食，6月中旬豌豆始荚后，开始交尾产卵，产卵盛期为6月中旬到6月底。孵盛期为6月下旬。","2024-04-05T12:19:12.317591Z"
1217,"1","2024-04-05T12:19:46.677691Z",2684,"[{""start"":0,""end"":5,""text"":""温室白粉虱"",""labels"":[""Pest""]},{""start"":6,""end"":25,""text"":""Greenhouse whitefly"",""labels"":[""English""]},{""start"":134,""end"":136,""text"":""黄瓜"",""labels"":[""Crops""]},{""start"":137,""end"":139,""text"":""番茄"",""labels"":[""Crops""]},{""start"":140,""end"":142,""text"":""茄子"",""labels"":[""Crops""]},{""start"":143,""end"":145,""text"":""辣椒"",""labels"":[""Crops""]},{""start"":146,""end"":148,""text"":""生菜"",""labels"":[""Crops""]},{""start"":195,""end"":201,""text"":""果实畸形僵化"",""labels"":[""Symptom""]},{""start"":188,""end"":194,""text"":""叶片褪绿枯萎"",""labels"":[""Symptom""]}]",34.137,"温室白粉虱	Greenhouse whitefly	温室白粉虱 trialeurodes vaporariorum (Westwood)同翅目，粉虱科。蔬菜保护地栽培中为害日益严重。为害的损失达1/3，严重的可高达70%。为害47科200多种植物，其中受害较重的蔬菜有黄瓜、番茄、茄子、辣椒、生菜等。各地均匀有发生。	成虫和若虫群集在叶片背面，口器刺入叶肉，吸取植物汁液，造成叶片褪绿枯萎，果实畸形僵化，引起植株早衰，影响减产。繁殖力强，繁殖速度快，种群数量大，群聚为害，能分泌大量蜜液，严重污染叶片和果实，往往引起煤污病的大发生，使蔬菜失去商品价值。	(1)发生世代。每年可发生10余代。(2)越冬。北方地区不能越冬，大棚也不能越冬，而以各种虫态在日光温室内越冬并繁殖。(3)发生时期。早春温室内虫口密度较小，随气温回升以及温室通风，白粉虱逐渐向露地迁移扩散，7～8月份虫口数量增加较快，虫口密度最大，9月中旬，气温开始下降；白粉虱又向温室内转移，因为内外迁飞，使得防治很困难。","2024-04-05T12:19:46.677691Z"
